SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
1,-1.285566089167874,0.18499162865702248,-0.9793723933524751,0.18433612625720378,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1.6101837738818572,0.77043619578328,1.8244016212424576,0.8074569284979135,6,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.0000696237967737,0.20827635575863512,-0.7617834356488273,0.18454333435696957,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,1.1615464711558425,1.2028668419560842,1.623930367429527,1.09404082760358,3,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1.2839020991720282,0.6456965863103559,1.3229587799489342,0.5885214258632286,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,1.5693985645431285,-1.361779528807238,-0.23565668887371616,-1.3312597944536615,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1.324687308510757,1.136339050237191,1.820453078721274,1.1215287980479962,4,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
0,-1.2039956704904167,-1.5064774757958301,-0.9833871125639575,-1.4733286718706777,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.285566089167874,-0.6399529886572499,-0.9903136061486032,-0.6378656136142256,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.10279501834474433,-0.012928551706684058,-0.15900202261051918,-0.018506789540378203,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.7145731584256735,0.15339092759054826,-0.537775338986161,0.21671584531396862,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,-1.0000696237967737,0.12179022652407402,-0.761474611094098,0.18744424775369353,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.0408548331355023,1.001620272006433,-0.7212612422889734,0.9532557833316652,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,1.5286133552044,1.4390405025581543,2.488330296117192,1.6047417299216102,5,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
0,1.2023316804945712,0.7055715988573593,1.290399848321746,0.6374400832551584,6,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.081640042474231,-1.5031510862098856,-0.9603796832366152,-1.5241637256799327,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.7553583677644021,0.5325993403882381,-0.501863455050482,0.578623538954764,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.4290766930545732,0.6407070019314391,-0.20664923962591644,0.5943067701941946,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,-0.4290766930545732,-1.4881823330731347,-0.8252027638521918,-1.5185377118196202,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.6737879490869448,-0.021244525671545673,-0.5586871731206966,-0.029502632701293042,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,-0.9184992051193165,-1.3035677110532067,-0.8994530103678526,-1.3171766478870315,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.7961435771031307,-0.295671666511979,-0.6731507884414819,-0.2015172336762555,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.5106471117320305,0.5824951841774079,-0.3079436935771685,0.4882689669939505,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.2447808798291453,0.16004370676243765,-0.950806122040003,0.08984923276391424,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.8352647964460137,0.2997520693721129,0.7358391836147612,0.3247059302949007,4,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,-0.877713995780588,-1.4732135799363837,-0.9072618598231538,-1.4463539447011422,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1.4878281458656715,-1.4964983070379965,-0.40892932297369095,-1.4961996412593408,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.1632104611516882,0.19996038179377348,-0.8900118025518386,0.11139887513957689,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.6101837738818572,0.8037000916427265,1.7488719587143464,0.7286257580980542,6,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,1.0391908431396566,-0.6515953522080562,0.1591975632446222,-0.6358649836854506,3,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.6737879490869448,-1.4798663591082732,-0.8686587904819754,-1.485346741657105,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,0.4274127030587276,0.6440333915173836,0.5509856287124328,0.5774725358225091,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,-1.2447808798291453,1.31430089308523,-0.9033353761987368,1.873496555549515,4,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-0.7553583677644021,0.5675264310406568,-0.4890913538227436,0.6471798188201959,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.8352647964460137,0.9966306876275159,1.1955245333295128,0.976480962902201,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
0,-0.02122459966728712,-1.4748767747293563,-0.7216803613275348,-1.4731732657958534,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0.060345819010170096,-1.3368316069126531,-0.6662463537536026,-1.390542941658291,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,-0.7145731584256735,0.31804721209480835,-0.504995818391309,0.38093517131517074,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,-1.0408548331355023,0.3845750038137013,-0.788276170665259,0.23382926094416495,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.7145731584256735,1.3459015941517039,-0.32254668323651703,1.2949715410028844,4,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1.1615464711558425,-1.4748767747293563,-0.458098603865969,-1.4708557620898641,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.285566089167874,-1.1621961536505592,-0.997240099733249,-1.1583723602263802,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.285566089167874,-0.6515953522080562,-0.9904680184259679,-0.6494692672011209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.0000696237967737,0.6523493654822452,-0.7181068200513798,0.5948153718936202,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.01956060967144149,0.3280263808526422,0.07188844984326015,0.31338281917812877,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
0,-0.7961435771031307,0.47771391222015125,-0.520017927089219,0.6836757685240333,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,-1.3335052173267088,-0.9995121661001868,-1.3291118344335522,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.5106471117320305,-0.43538002912165424,-0.5587533498109958,-0.4541134707417498,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.2039956704904167,-1.1472274005138086,-0.9742106115091402,-1.2434658198636113,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.7961435771031307,-1.504814281002858,-0.9024530203280813,-1.5270115087946652,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0.30505707504254176,-0.27571332899631107,0.039153047041940794,-0.17943841369195995,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.4274127030587276,0.23322427765321996,0.38955862217600823,0.29536111738762905,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
0,-1.081640042474231,0.8685646885686472,-0.7761878952372785,0.7827531183813689,3,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.4878281458656715,-1.5014878914169132,-0.4036572466465243,-1.4904578747846657,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1.6101837738818572,1.4905995411402961,2.576014410763583,1.5919237710897374,5,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,1.0799760524783852,-1.5164566445536642,-0.4842604554309047,-1.4811112676178206,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.5106471117320305,1.053179310588575,-0.17148735818029454,1.0009846890549048,4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-0.347506274377116,-1.3567899444283211,-0.7513054596847932,-1.3398866556213835,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,1.0799760524783852,1.5454849693083825,1.8659164649567994,1.512266109625275,5,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.6101837738818572,1.5754224755818846,2.537345164732106,1.5515642378797625,5,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.285566089167874,-1.4682239955574667,-1.0012989367382643,-1.4633826830819106,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.22515064636093016,1.231141153436614,0.1724108424076885,1.1408701097695144,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-0.7553583677644021,0.5043250289077084,-0.5197311614312561,0.4827157899202224,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1.5693985645431285,1.3525543733235932,2.256689821173356,1.3066685841558712,4,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0,-0.7961435771031307,0.446113211153677,-0.5542974526641854,0.4855210688093621,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.4681979123974562,0.13176939528190787,0.29497007284173804,0.07820790497706184,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.01956060967144149,0.5009986393217639,0.17404320076840113,0.5460084458487414,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1.6101837738818572,-0.31396680923467446,0.833317448425428,-0.2269489286560807,5,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
0,-1.285566089167874,0.49933544452879164,-0.9752032618636276,0.49763477310337345,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,-0.551432321070759,1.3874814639760118,-0.15701672190154428,1.2241281822618402,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,1.2839020991720282,1.2494362961593093,1.925188720568083,1.295644967327124,5,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-1.2447808798291453,-0.6283106251064436,-0.97317384336112,-0.7505868198869214,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,-1.285566089167874,-1.3185364641899577,-0.9993136360292894,-1.314192851250401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.1615464711558425,-1.5014878914169132,-0.5144811440008558,-1.5403146346146979,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.14358022768347295,-1.4931719174520517,-0.7721952349225624,-1.5339191782850072,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.3882914837158446,0.728856325958972,-0.1387519553789754,0.6967707660263006,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.9984056338009281,-0.20419595289850123,0.5060737148960676,-0.15196625489281074,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1.6101837738818572,-0.6532585470010285,0.3747571024457622,-0.705553592871114,4,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1.3654725178494855,-0.27571332899631107,0.6612580536476045,-0.2479125279212941,5,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,1.324687308510757,0.6423701967244113,1.338598537756303,0.5644514157356046,5,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.0000696237967737,0.5026618341147361,-0.7348936404906009,0.4371300079717057,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,-1.1632104611516882,0.17501245989918865,-0.8920632799511128,0.07285816858310383,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.5693985645431285,-1.335168412119681,-0.20005362949276653,-1.2935771045356559,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.285566089167874,-1.4865191382801624,-1.0015415846026945,-1.4816169958613172,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.1632104611516882,-0.4935918468756855,-0.9313281161952828,-0.6648026665838037,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,-0.8369287864418593,-1.5147934497606919,-0.9136809987821727,-1.5452989518560634,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.347506274377116,-0.47529670415298986,-0.44188531474267406,-0.37105065048222535,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
0,-0.06200980900601573,0.5409153143530997,0.11267534996431079,0.5712671739750538,5,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
0,-1.285566089167874,-0.32228278319953607,-0.9861003568662232,-0.3212516371718001,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,-0.10279501834474433,0.8319744031232563,0.19094031569145412,0.858066355709646,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,0.590553540413642,0.6789604821698023,0.8015746959785963,0.7458965287208662,5,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.8760500057847422,1.4340509181792371,1.531018294249502,1.3854370624859003,5,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.7129091684298279,0.9517244282172633,1.0840388690721898,0.9965918773398657,4,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,-1.285566089167874,0.6556757550681896,-0.9731297255675873,0.653455264127394,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,1.6101837738818572,-1.48485594348719,-0.3191716720312597,-1.429814970919821,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.14358022768347295,-1.3218628537759025,-0.7007464682962329,-1.348775168590655,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,-1.2447808798291453,-0.3488938998870934,-0.9601149764754185,-0.2599180396410687,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.9184992051193165,-1.1738385172013657,-0.8785191173365507,-1.1598642585446954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0,-0.5922175304094877,0.274804147477528,-0.43429705425503673,0.25405014026735956,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-0.877713995780588,1.001620272006433,-0.516201737948634,1.2251989226816833,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.6737879490869448,-1.5014878914169132,-0.8850044329858687,-1.5621173426204025,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.6101837738818572,0.7222035467870825,1.791247099402577,0.772853175836994,5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.6101837738818572,1.473967593210573,2.465278748996317,1.47634769766471,5,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.34584228438127035,0.32636318605966996,0.39586746665119515,0.4262743250864048,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
1,1.324687308510757,0.9816619344907653,1.6922688296117956,0.9733335650953633,4,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.7961435771031307,-0.33558834154331485,-0.6878199547911298,-0.2863131637343358,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-1.1632104611516882,0.34798471836830985,-0.8898353313777075,0.11471420473583246,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.34584228438127035,0.0037033962230391725,0.10652091776648873,-0.10405711776831268,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1,-0.7145731584256735,0.31638401730183613,-0.5364959229737106,0.22312548253339579,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,-0.5434876906648552,-0.9890341901361527,-0.5417210553228086,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.38662749371999894,1.134675855444219,0.8859279172132625,1.2417289264153957,4,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
0,0.7536943777685564,0.9517244282172633,1.027590152247004,0.8516924720446872,4,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,-1.2447808798291453,0.18332843386405026,-0.9455340457128363,0.28794017614019635,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.285566089167874,-0.821241221091233,-0.9927180258961396,-0.8185510766101646,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,-0.02122459966728712,0.6257382487946881,0.1513004782022556,0.5768918712638628,5,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
0,-0.9184992051193165,-1.4981615018309686,-0.9252839784812924,-1.5112891957478063,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1.4062577271882142,-0.17758483621094415,0.8000967498952481,-0.12059997280139559,5,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,1.1615464711558425,1.6702245787813068,2.0813877685708735,1.6575925093015471,6,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.7129091684298279,1.6452766568867219,1.5444521623802325,1.6885674706703686,6,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
0,-1.2447808798291453,-0.6748800793096686,-0.9749164962056646,-0.8160645794129728,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,-0.14358022768347295,-0.6615745209658901,-0.46840010865587195,-0.746699881739587,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,-1.2039956704904167,-0.789640520024759,-0.9521296558459863,-0.6903583322216086,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1,-0.7961435771031307,1.3974606327338461,-0.4085543217286624,1.327997324288663,4,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.9984056338009281,0.8303112083302836,1.1625023648702308,0.7134510970841982,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.06200980900601573,-0.5002446260475747,-0.3398187994045986,-0.5256256648635669,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0.5089831217361848,1.6103495662343033,1.2096642861567672,1.5561458391968106,6,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
0,1.1615464711558425,0.7720993905762523,1.427826775176341,0.8524565644010084,6,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.7129091684298279,-1.330178827740764,-0.48313545169581895,-1.3587840343200412,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,-0.551432321070759,1.3342592306008978,-0.12489896820968392,1.3511576531078502,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1.0799760524783852,-1.5147934497606919,-0.5253341212099185,-1.5334260448061954,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
0,1.5693985645431285,-1.3518003600494042,-0.2459140758700864,-1.3421163315118232,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
1,-0.6737879490869448,0.9833251292837376,-0.3437452830290155,0.9800152293585869,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0.9984056338009281,-0.17093205703905476,0.5116766746747302,-0.14457946789764423,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,-1.285566089167874,-1.3335052173267088,-0.9995121661001868,-1.3291118344335522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.5106471117320305,1.4024502171127629,-0.05219284446767024,1.4492172504686838,4,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-1.285566089167874,0.18998121303593918,-0.9793062166621758,0.18930912065158711,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-1.1224252518129596,0.6822868717557472,-0.8334969090363537,0.5082438278113917,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0.7944795871072851,1.33592242539387,1.4711063306319936,1.4348848255987168,4,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.46986190239330183,0.002040201430066944,-0.41936318114419235,-0.03613329189380466,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.7553583677644021,-0.32893556237142546,-0.6698860717200565,-0.323264515855241,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1224252518129596,-0.4769598989459623,-0.9024750792248477,-0.5284597369377853,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.081640042474231,-0.3239459779925085,-0.8679970235789838,-0.3671136965866717,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
